Date,bitcoin,ethereum,BNB,xrp,cardano,dogecoin,litecoin
2021-08-24,0.8436749092520323,1.3719524377722896,1.687672148887478,1.744898497010838,3.4598261020890835,2.3733924191790905,75.52301101217422
2021-08-25,0.7219391377948954,1.280803063518051,1.863871361739069,1.4758078435439994,2.4735687561699917,1.7048584711893362,75.93162762790521
2021-08-26,0.8383237614819612,0.16433110414296417,1.8573637648455201,1.6639617665250888,0.0,1.6590636637049445,67.53105287873899
2021-08-27,0.7096803512897857,1.1648347531703527,1.4524534801426636,1.5862649647163032,2.6161898681633557,1.4660896395040768,62.71409365176176
2021-08-28,0.41726455233842885,0.6468518467131005,0.9500919537741663,0.8792614899624159,1.6425393945909277,0.9166349205111579,56.21855654107303
2021-08-29,0.5410112646773122,0.8931487082720537,0.999273595221136,0.9049921473870589,1.6242627606764648,0.9525093333697195,64.75130048965922
2021-08-30,0.7007049654334032,1.341093875738824,1.1372470098286567,1.0071587649764993,1.6019869738034498,1.22101824603755,62.3550685465135
2021-08-31,0.8121360850275794,2.11580597719011,1.3474738147836431,1.9200827245195318,1.6079883916372657,1.1970767151250719,59.63926814392498
2021-09-01,0.8450609814982077,2.047534478452701,1.3052815705208871,1.3165973984151471,1.358153260799754,1.3511504764381093,62.25803134380217
2021-09-02,0.9113197793645654,1.2885395565668618,1.317052958449476,1.411435485616409,2.2782369853192925,0.8940693152975054,1.1279972335450816
2021-09-03,1.0006987167470476,1.6624386047673225,1.162453701139651,1.5486803627194663,1.4720655821742823,1.5362122710537185,3.4196436456131636
2021-09-04,0.5469531973391958,0.933115964147959,1.3090565177373585,0.9631751374965833,0.5266619213198949,1.4396693235691622,89.12119333905001
2021-09-05,0.651010867033635,0.9908691067513944,1.076392347400954,0.9286602983022566,1.1630585933610587,1.5723395796489783,87.1551088218715
2021-09-06,0.7891068354948108,1.0607944612481617,1.2502106795071013,1.9698903129379388,1.3278627753511725,1.6201243307988107,89.62836573656449
2021-09-07,2.130892937280231,3.421022837639093,2.5337918083426003,4.020168660750517,5.0696528320169865,5.250241602721646,67.83010731567215
2021-09-08,1.1416236359401717,1.083161750423176,1.6664182767130895,2.304339694951486,3.2205703995995734,2.6100496053631526,60.95206654677595
2021-09-09,0.8365514068065236,1.5100285817354386,1.3554579664268371,1.6676329628056643,2.349835658681114,1.2138175823387922,70.23191838627865
2021-09-10,0.8590807614308356,1.6742348142187196,1.3070654041235668,2.6482351928966037,0.3316208578743725,1.3456016863331806,71.24825714165455
2021-09-11,0.4723666047478655,1.0169409218303411,0.8880539052324824,0.9242180571560803,0.03990537796896863,0.7120815090417429,71.71964389320758
2021-09-12,0.505825479870709,1.1182590115714404,0.9473537329920699,0.873766154937877,3.431834260780771,0.9882749264809889,67.03313060852929
2021-09-13,1.0923839874571823,1.859755251547021,1.243618737488805,1.4982301855716773,2.802627638238551,1.498374187210137,70.80808049129334
2021-09-14,0.742196242835313,0.9994408524571967,0.9057381819600165,0.7903637443429627,1.7080936357831276,0.5731330569729854,118.16218259427777
2021-09-15,0.7202690343507331,1.0964689069567388,1.0419351308532387,0.802059413704631,1.8231350834725644,0.7115490211350154,124.76095006928517
2021-09-16,0.6920476945187659,0.2716471959375087,0.9751642914733742,0.8486770388784356,1.4676719562824847,0.199583489027215,154.23408731334476
2021-09-17,0.5699142793844476,1.037959597080778,0.8593750079859399,0.8472910680197421,0.9632482170770913,1.6332188042218332,138.03772843679616
2021-09-18,0.49581622045365464,0.8327357993173683,0.7424834576853422,0.5289856342604898,0.7946099889844613,0.6628028170076451,125.19911955426403
2021-09-19,0.4769906326510904,0.8518966617642978,0.70449938601629,0.5715754664551894,0.9123496682568529,0.606830015503424,113.64830534003379
2021-09-20,0.8856888040582378,2.384719871243444,1.3282382907217896,2.472764726918427,0.0,1.2192493318899744,118.32068263430553
2021-09-21,1.6195231684248197,2.4826997252823486,1.1588515494061837,1.7940567196375208,3.2596596772633073,1.3735735311728319,114.68663047936755
2021-09-22,1.0677528019677682,1.6476482504093015,0.9513226931475507,1.6978611252394036,2.315323735825227,1.8838466153456692,115.63208460466187
2021-09-23,0.8468446974215648,1.1676013541637762,0.8932254914196546,1.1051688254023273,1.4553808721084458,1.026649481508652,118.28261251721813
2021-09-24,1.4642149093656447,2.4157726780808613,1.1792461647591141,1.7048868441601885,2.688656434434825,1.8984565986760773,114.82961460278841
2021-09-25,0.5266279248112613,1.3534617198989927,0.7867455176196231,0.9556668917370144,2.66358117492019,0.8705066194865827,120.3654691625284
2021-09-26,0.7942421195544118,1.8397979854038904,1.1097597799918497,1.1053584599286013,1.8562213696072702,0.8489081879147534,113.92804081016193
2021-09-27,0.6149048211455547,1.2005702472458861,0.853943483172649,0.9726869293232182,1.1823688827475434,0.6086036333083008,114.48933404530483
2021-09-28,0.6817316814078859,1.2435496850459251,0.733406579576341,0.8670447877259269,1.185641906506833,0.6029086908247071,112.86009677640327
2021-09-29,0.5476689559581225,1.0112661986291867,1.3518051936794264,1.2317228250504746,1.117515591631207,0.6437340208074543,108.49416213637666
2021-09-30,0.7306986599408078,1.343387351888337,1.017800795663723,0.865700588215126,1.0248191734041312,0.608382942792764,105.64299691579892
2021-10-01,1.0754784505530088,1.586529122845964,1.2253333718475443,1.6920487469165522,1.3457741808350874,1.1601029177167617,107.174998906458
2021-10-02,0.452450337145032,1.0796486943974248,0.9864671682819666,1.0554226002029483,1.1229734289104008,0.8540239025456448,106.638848058736
2021-10-03,0.4817850792731074,0.8915725504342759,0.833455470215945,1.0669640605914965,0.7940146076290974,0.7792029529814789,111.0034687977393
2021-10-04,0.7602492657793533,1.1471987124344423,0.9333368537292518,1.0900047171434386,0.7871885735039756,3.4221047654489505,111.59629565744157
2021-10-05,0.8706010668211797,0.921108860337986,0.8651462506464921,1.1178211079184643,0.6894796081721861,3.99990101132022,108.11904009296344
2021-10-06,1.3208473218698342,1.4628146072092572,1.1368547914561267,1.3517924082300274,0.9662871536735341,3.8827228226283035,115.72735893514594
2021-10-07,0.8598306037935207,1.146446707550573,1.1122886287653022,1.0935319932637233,1.3304141287143019,2.4104309660320515,121.42815759219384
2021-10-08,0.7277333742338259,0.9458833976191137,1.5174622360079446,0.8905680943359685,0.733430423770876,1.5115886674572765,114.3319300232161
2021-10-09,0.7345160392417504,0.6439367871909426,0.7960400031360018,1.6866215521733838,0.6034890330983839,1.1162227106304097,107.63275145895008
2021-10-10,1.1864892039741646,1.0648638898909455,0.8142859902668467,1.6485349546859427,0.7772299023466386,1.0214528300719472,112.55219496574531
2021-10-11,0.8389486301175321,0.9479645919471654,0.8347146017129251,1.1172029166135156,0.994463248462967,1.1288821593160085,118.57680750112037
2021-10-12,0.8503780455245205,0.8461941893054361,1.780523433058746,1.206104790080032,1.1924066976599381,1.1270676493553151,116.4258921033063
2021-10-13,0.8363696268398121,0.7730721203207814,2.917660512156875,1.0596240091973361,1.0170701014662937,1.0962558125127284,115.91456672215533
2021-10-14,0.679857075501173,0.967182340372395,1.4091061563284095,0.9277453948860226,0.8328450780010228,1.1186145415557105,116.90436335635687
2021-10-15,1.3801075910177973,1.0005591475428033,1.589135510680209,1.7002777024514144,1.4263507853837418,1.5374623421382692,120.12443765118734
2021-10-16,0.5672216636275329,0.7320337430973721,1.07891248650646,0.9122111358039197,1.0853326721190615,1.2436904674833629,119.5422276399548
2021-10-17,0.6065315814289042,0.7541166023808863,0.9329206901444553,1.032244923772373,0.7846170243856204,1.2321269285736502,105.22233070525618
2021-10-18,0.9105472145060414,0.8022393650969837,1.1331492898316038,0.8968751982098205,0.7325780711014512,4.6591140903012365,117.02753992666254
2021-10-19,0.910683549481075,0.6779143657907151,1.0451396642313817,0.6725402644526784,0.7349913327096911,1.4246427063776255,109.09674751724701
2021-10-20,0.9074228713281867,1.0434109387573882,1.0711659686706325,0.9403735880260151,0.9209796160898401,1.6722349211552623,110.27443860029926
2021-10-21,1.197248305753904,1.5818103615728278,1.746236267238877,1.1932432811664853,1.8271941679904558,1.58081667186329,128.02273907097623
